----
| *Title* | *CGP* | *Author* | *Date* | *SuDoc*
|:-----------------|:-----------------|:-----------------|:-----------------|:-----------------
"... annual report to the President and the Congress.",1203081,https://catalog.gpo.gov/F/?func=direct&doc_number=1203081&local_base=GPO01PUB,"U.S. Consumer Product Safety Commission",2010,Y 3.C 76/3:1/
"... congressional home-to-work report.",1263828,https://catalog.gpo.gov/F/?func=direct&doc_number=1263828&local_base=GPO01PUB,"United States. Department of Agriculture",1800,A 1.2:C 76/6/
"... continuing disability reviews waiver report.",1415986,https://catalog.gpo.gov/F/?func=direct&doc_number=1415986&local_base=GPO01PUB,"United States. Social Security Administration. Office of the Commissioner",1800,SSA 1.2:C 76/
"... nonwork SSNs report.",1415987,https://catalog.gpo.gov/F/?func=direct&doc_number=1415987&local_base=GPO01PUB,"United States. Social Security Administration. Office of the Commissioner",1800,SSA 1.2:N 73/3/
"... progress report on the implementation of the Federal science, technology, engineering, and mathematics (STEM) education strategic plan /",1414345,https://catalog.gpo.gov/F/?func=direct&doc_number=1414345&local_base=GPO01PUB,"United States. Office of Science and Technology Policy",1800,PREX 23.2:P 94/
"... quarterly report to Congress on the status of VA regulations pursuant to P. L. 116-23, Blue Water Navy Vietnam Veterans Act of 2019.",1263760,https://catalog.gpo.gov/F/?func=direct&doc_number=1263760&local_base=GPO01PUB,"United States. Department of Veterans Affairs",1800,VA 1.2:B 62/3/
"... quarterly report to Congress.",1416293,https://catalog.gpo.gov/F/?func=direct&doc_number=1416293&local_base=GPO01PUB,"United States. Department of Veterans Affairs",1800,VA 1.2:R 29/5/
"... report on federally funded ocean acidification research and monitoring activities and progress in developing a strategic plan.",1415605,https://catalog.gpo.gov/F/?func=direct&doc_number=1415605&local_base=GPO01PUB,"National Science and Technology Council (U.S.). Interagency Working Group on Ocean Acidification",2011,PREX 23.14:SE 8/
"... report to Congress on organ donation and the recovery, preservation, and transportation of organs.",1416097,https://catalog.gpo.gov/F/?func=direct&doc_number=1416097&local_base=GPO01PUB,"United States. Health Resources and Services Administration",1800,HE 20.9002:OR 3/5/
"... report to congress on small entity compliance guides under the Small Business Regulatory Enforcement Fairness Act of 1996 (SBREFA).",1444610,https://catalog.gpo.gov/F/?func=direct&doc_number=1444610&local_base=GPO01PUB,"Centers for Medicare & Medicaid Services (U.S.)",1800,HE 22.2:B 96/2/
"... small entity compliance guides, report to Congress.",1411751,https://catalog.gpo.gov/F/?func=direct&doc_number=1411751&local_base=GPO01PUB,"United States. Federal Maritime Commission",1800,FMC 1.6:SM 1/
"... state reports--underage drinking prevention and enforcement /",1416162,https://catalog.gpo.gov/F/?func=direct&doc_number=1416162&local_base=GPO01PUB,"United States. Interagency Coordinating Committee on the Prevention of Underage Drinking",1800,HE 20.402:D 83/9/
"2501 Program, FY 2023 report.",1415568,https://catalog.gpo.gov/F/?func=direct&doc_number=1415568&local_base=GPO01PUB,"United States. Department of Agriculture. Office of Partnerships and Public Engagement",2023,A 1.2:P 94/11
"AEDPA report.",1262690,https://catalog.gpo.gov/F/?func=direct&doc_number=1262690&local_base=GPO01PUB,"United States. Administrative Office of the United States Courts",2023,JU 10.2:AN 8/
"AGARDA, Agriculture Advanced Research and Development Authority : a vision for disruptive science to confront audacious challenges.",1414896,https://catalog.gpo.gov/F/?func=direct&doc_number=1414896&local_base=GPO01PUB,"United States. Department of Agriculture",2023,A 1.2:R 31/20
"ARPA-H Protection of Information Reporting ...",1414893,https://catalog.gpo.gov/F/?func=direct&doc_number=1414893&local_base=GPO01PUB,"United States. Department of Health and Human Services",2023,HE 20.3002:IN 3/5/
"Action plans for high consequence plant pests and diseases, fiscal year ...",1411887,https://catalog.gpo.gov/F/?func=direct&doc_number=1411887&local_base=GPO01PUB,"No data",2023,A 101.2:P 69/3/
"Adjustment of civil penalties for inflation final rule.",1411527,https://catalog.gpo.gov/F/?func=direct&doc_number=1411527&local_base=GPO01PUB,"Pension Benefit Guaranty Corporation",2024,Y 3.P 38/2:2 C 49
"Administration and status of the regional conservation partnership program, fiscal year ...",1413217,https://catalog.gpo.gov/F/?func=direct&doc_number=1413217&local_base=GPO01PUB,"No data",2023,A 57.2:C 76/54/
"Administration of non-Department of Veterans Affairs health care /",1413493,https://catalog.gpo.gov/F/?func=direct&doc_number=1413493&local_base=GPO01PUB,"United States. Department of Veterans Affairs",1800,VA 1.2:H 34/29/
"Advisory Committee on Veterans Employment, Training, and Employer Outreach (ACVETEO) ... final report /",1415111,https://catalog.gpo.gov/F/?func=direct&doc_number=1415111&local_base=GPO01PUB,"United States. Advisory Committee on Veterans Employment, Training, and Employer Outreach",1800,L 1.2:V 64/14/
"Agency financial report /",1044844,https://catalog.gpo.gov/F/?func=direct&doc_number=1044844&local_base=GPO01PUB,"United States. Department of Agriculture",1800,A 1.1/12:
"Agency financial report /",1262713,https://catalog.gpo.gov/F/?func=direct&doc_number=1262713&local_base=GPO01PUB,"U.S. Consumer Product Safety Commission",1800,Y 3.C 76/3:1 F 49/
"Agency financial report fiscal year ... /",1414459,https://catalog.gpo.gov/F/?func=direct&doc_number=1414459&local_base=GPO01PUB,"United States. Merit Systems Protection Board",1800,MS 1.2:F 49/
"Agency financial report, fiscal year ...",1414887,https://catalog.gpo.gov/F/?func=direct&doc_number=1414887&local_base=GPO01PUB,"United States. Federal Election Commission",2014,Y 3.EL 2/3:2 F 49/
"Agency financial report.",951439,https://catalog.gpo.gov/F/?func=direct&doc_number=951439&local_base=GPO01PUB,"National Science Foundation (U.S.)",2009,NS 1.1:
"Agency financial report.",1119253,https://catalog.gpo.gov/F/?func=direct&doc_number=1119253&local_base=GPO01PUB,"United States. Federal Trade Commission",2014,FT 1.1/11:
"Air Station Barbers Point hangar construction : report to Congress.",1413295,https://catalog.gpo.gov/F/?func=direct&doc_number=1413295&local_base=GPO01PUB,"United States. Coast Guard",2023,HS 7.2:B 23
"Alaska Tribal Health System health facilities' needs assessment report to congress.",1414195,https://catalog.gpo.gov/F/?func=direct&doc_number=1414195&local_base=GPO01PUB,"United States. Indian Health Service",2024,HE 20.302:AL 1 S/
"Allocation of assets in single-employer plans; interest assumptions for valuing benefits.",1411520,https://catalog.gpo.gov/F/?func=direct&doc_number=1411520&local_base=GPO01PUB,"Pension Benefit Guaranty Corporation",2024,Y 3.P 38/2:2 IN 8/2024
"Allocation of assets in single-employer plans; interest assumptions for valuing benefits.",1411521,https://catalog.gpo.gov/F/?func=direct&doc_number=1411521&local_base=GPO01PUB,"Pension Benefit Guaranty Corporation",2023,Y 3.P 38/2:2 IN 8/2023
"Allocation of assets in single-employer plans; valuation of benefits and assets; expected retirement age.",1411529,https://catalog.gpo.gov/F/?func=direct&doc_number=1411529&local_base=GPO01PUB,"Pension Benefit Guaranty Corporation",2023,Y 3.P 38/2:2 R 31/4
"Amendment to prohibited transaction class exemption 84-14 for transactions determined by independent qualified professional asset managers (the QPAM exemption).",1411816,https://catalog.gpo.gov/F/?func=direct&doc_number=1411816&local_base=GPO01PUB,"United States. Department of Labor",2024,L 1.2:T 68/9
"Annual management report.",1178023,https://catalog.gpo.gov/F/?func=direct&doc_number=1178023&local_base=GPO01PUB,"AmeriCorps (Agency : U.S.)",2020,Y 3.AM 3/7:1/
"Annual report /",699895,https://catalog.gpo.gov/F/?func=direct&doc_number=699895&local_base=GPO01PUB,"Pension Benefit Guaranty Corporation.",1800,Y 3.P 38/2:1/
"Annual report for fiscal year ... under the Notification and Federal Employee Antidiscrimination and Retaliation Act of 2002.",1414864,https://catalog.gpo.gov/F/?func=direct&doc_number=1414864&local_base=GPO01PUB,"Pension Benefit Guaranty Corporation",1800,Y 3.P 38/2:2 N 84/
"Annual report for fiscal year ... under the Notification and Federal Employee Antidiscrimination and Retaliation Act of 2002.",1443115,https://catalog.gpo.gov/F/?func=direct&doc_number=1443115&local_base=GPO01PUB,"United States. Railroad Retirement Board",1800,RR 1.2:N 84/
"Annual report of the Railroad Retirement Board.",934248,https://catalog.gpo.gov/F/?func=direct&doc_number=934248&local_base=GPO01PUB,"United States. Railroad Retirement Board",1938,RR 1.1:
"Annual report on Oil Pollution Act liability limits.",714657,https://catalog.gpo.gov/F/?func=direct&doc_number=714657&local_base=GPO01PUB,"United States. Coast Guard.",1800,HS 7.1/2-2:
"Annual report on Social Security pre-effectuation reviews of favorable state disability determinations ...",1415984,https://catalog.gpo.gov/F/?func=direct&doc_number=1415984&local_base=GPO01PUB,"United States. Social Security Administration",1800,SSA 1.2:P 91/
"Annual report on academic progress submitted by educational institutions Post-9/11 GI bill beneficiary outcomes.",1413730,https://catalog.gpo.gov/F/?func=direct&doc_number=1413730&local_base=GPO01PUB,"United States. Department of Veterans Affairs",1800,VA 1.2:AC 1/
"Annual report on earnings of aliens not authorized to work.",1414431,https://catalog.gpo.gov/F/?func=direct&doc_number=1414431&local_base=GPO01PUB,"United States. Social Security Administration",1800,SSA 1.2:EA 7/2/
"Annual report on the National Oceanographic Partnership Program, fiscal year ...",1444343,https://catalog.gpo.gov/F/?func=direct&doc_number=1444343&local_base=GPO01PUB,"United States. Office of Science and Technology Policy",1800,PREX 23.2:OC 2/2/
"Annual report on the Notification and Federal Employee Antidiscrimination and Retaliation Act of 2002 (No Fear Act).",1413487,https://catalog.gpo.gov/F/?func=direct&doc_number=1413487&local_base=GPO01PUB,"United States. Department of Labor",1800,L 1.2:AN 8/
"Annual report on the Notification and Federal Employee Antidiscrimination and Retaliation Act of 2002 P.L. 107-174.",1414336,https://catalog.gpo.gov/F/?func=direct&doc_number=1414336&local_base=GPO01PUB,"United States. National Transportation Safety Board. Office of Equal Employment Opportunity, Diversity, and Inclusion",1800,TD 1.102:N 84/
"Annual report on the Open Payments Program /",1443157,https://catalog.gpo.gov/F/?func=direct&doc_number=1443157&local_base=GPO01PUB,"Centers for Medicare & Medicaid Services (U.S.)",1800,HE 22.2:P 29/
"Annual report to Congress /",546044,https://catalog.gpo.gov/F/?func=direct&doc_number=546044&local_base=GPO01PUB,"Temporary Assistance for Needy Families (Program)",1800,HE 25.11:
"Annual report to Congress on the Notification and Federal Employee Antidiscrimination and Retaliation Act of 2002 /",1415945,https://catalog.gpo.gov/F/?func=direct&doc_number=1415945&local_base=GPO01PUB,"United States. Postal Regulatory Commission",1800,Y 3.P 84/4:2 N 84/
"Annual report to Congress regarding term limits on direct operating loans as required by section 5104 of the Agricultural Act of 2014 ...",1263844,https://catalog.gpo.gov/F/?func=direct&doc_number=1263844&local_base=GPO01PUB,"United States. Farm Service Agency",1800,A 112.2:D 62/
"Annual report to Congress, FY ... /",1411479,https://catalog.gpo.gov/F/?func=direct&doc_number=1411479&local_base=GPO01PUB,"United States. Office of Child Support Services",1800,HE 25.2:C 76/
"Annual report to Congress.",548351,https://catalog.gpo.gov/F/?func=direct&doc_number=548351&local_base=GPO01PUB,"United States. National Transportation Safety Board.",1800,TD 1.101:
"Annual report to Congress.",1137242,https://catalog.gpo.gov/F/?func=direct&doc_number=1137242&local_base=GPO01PUB,"United States. Securities and Exchange Commission. Office of Minority and Women Inclusion",2015,SE 1.1/4:
"Annual report to the Congress of the United States on sanitation deficiency levels for Indian homes and communities, fiscal year ...",1414911,https://catalog.gpo.gov/F/?func=direct&doc_number=1414911&local_base=GPO01PUB,"United States. Indian Health Service",1800,HE 20.302:SA 5/
"Annual report to the President and Congress.",1416142,https://catalog.gpo.gov/F/?func=direct&doc_number=1416142&local_base=GPO01PUB,"United States. Postal Regulatory Commission",1800,Y 3.P 84/4:2 AN 7/
"Annual report, summary of employment discrimination complaints filed against senior managers based on conduct.",1413250,https://catalog.gpo.gov/F/?func=direct&doc_number=1413250&local_base=GPO01PUB,"United States. Department of Veterans Affairs",1800,VA 1.2:EM 7/4/
"Annual report.",569920,https://catalog.gpo.gov/F/?func=direct&doc_number=569920&local_base=GPO01PUB,"United States. Grain Inspection, Packers, and Stockyards Administration.",1800,A 113.1:
"Annual report.",1414060,https://catalog.gpo.gov/F/?func=direct&doc_number=1414060&local_base=GPO01PUB,"United States. Agricultural Marketing Service. Packers and Stockyards Division",2019,A 88.2:AN 7/
"Annual staff report relating to the use of form PF data ...",1416043,https://catalog.gpo.gov/F/?func=direct&doc_number=1416043&local_base=GPO01PUB,"United States. Securities and Exchange Commission",1800,SE 1.2:P 47/
"Aquaculture whole farm diversified risk management insurance plan.",1414500,https://catalog.gpo.gov/F/?func=direct&doc_number=1414500&local_base=GPO01PUB,"United States. Department of Agriculture. Risk Management Agency",2024,A 62.52:AQ 3
"Assessing the staffing needs of each medical facility within the Department of Veterans Affairs.",1414234,https://catalog.gpo.gov/F/?func=direct&doc_number=1414234&local_base=GPO01PUB,"United States. Department of Veterans Affairs",1800,VA 1.2:M 46/20/
"The Attorney General's ... annual report to Congress pursuant to the Emmett Till Unsolved Civil Rights Crime Act of 2007.",1099756,https://catalog.gpo.gov/F/?func=direct&doc_number=1099756&local_base=GPO01PUB,"United States. Attorney-General",2009,J 1.2:T 46/
"Attorney General's annual report to Congress on Department of Justice activities to combat elder fraud and abuse.",1415602,https://catalog.gpo.gov/F/?func=direct&doc_number=1415602&local_base=GPO01PUB,"United States. Department of Justice. Office of the Attorney General",2019,J 1.2:EL 2/8/
"Audit of the effectiveness of Federal Retirement Thrift Investment Board's information security program under Federal Information Security Modernization Act of 2014 /",1413470,https://catalog.gpo.gov/F/?func=direct&doc_number=1413470&local_base=GPO01PUB,"United States. Federal Retirement Thrift Investment Board",1800,Y 3.F 31/25:2 IN 3/
"Beginning farmer training for veterans and agricultural vocational and rehabilitation for veterans.",1414233,https://catalog.gpo.gov/F/?func=direct&doc_number=1414233&local_base=GPO01PUB,"United States. Department of Agriculture",1800,A 1.2:V 64/
"Benefits delivery information technology systems.",1411377,https://catalog.gpo.gov/F/?func=direct&doc_number=1411377&local_base=GPO01PUB,"United States. Department of Veterans Affairs",2023,VA 1.2:B 43
"Biennial report to Congress /",1411589,https://catalog.gpo.gov/F/?func=direct&doc_number=1411589&local_base=GPO01PUB,"National Science Foundation (U.S.). Committee on Equal Opportunities in Science and Engineering",1800,NS 1.2:EQ 2/
"Biennial report to Congress under the Do Not Call Registry Fee Extension Act of 2007 /",1443530,https://catalog.gpo.gov/F/?func=direct&doc_number=1443530&local_base=GPO01PUB,"United States. Federal Trade Commission",1800,FT 1.2:R 26/2/
"Biennial report to Congress, the President: Administration for Community Living Traumatic Brain Injury Act programs /",1414594,https://catalog.gpo.gov/F/?func=direct&doc_number=1414594&local_base=GPO01PUB,"United States. Administration for Community Living",2023,HE 1.2:B 73/
"Biennial report: Cybercorps® scholarship for service (SFS).",1411497,https://catalog.gpo.gov/F/?func=direct&doc_number=1411497&local_base=GPO01PUB,"National Science Foundation (U.S.)",2022,NS 1.2:C 99/4/
"Building computational literacy through STEM education: a guide for federal agencies and stakeholders /",1443071,https://catalog.gpo.gov/F/?func=direct&doc_number=1443071&local_base=GPO01PUB,"National Science and Technology Council (U.S.). Interagency Working Group on Computational Literacy",2023,PREX 23.14:C 73/2
"Cargo waiting time reduction : report to Congress.",1411667,https://catalog.gpo.gov/F/?func=direct&doc_number=1411667&local_base=GPO01PUB,"United States. Coast Guard",2023,HS 7.2:C 19
"Caring for women veterans training module for non-VA health care providers.",1411435,https://catalog.gpo.gov/F/?func=direct&doc_number=1411435&local_base=GPO01PUB,"United States. Department of Veterans Affairs",1800,VA 1.2:W 84/15/
"Centers of Excellence at 1890 Institutions.",1263785,https://catalog.gpo.gov/F/?func=direct&doc_number=1263785&local_base=GPO01PUB,"National Institute of Food and Agriculture (U.S.)",1800,A 94.2:EX 2/
"Chief Data Officer's annual congressional report on compliance with the Foundations for Evidence-Based Policymaking Act of 2018.",1413464,https://catalog.gpo.gov/F/?func=direct&doc_number=1413464&local_base=GPO01PUB,"United States. National Credit Union Administration",2024,NCU 1.2:C 43/
"Child welfare outcomes : annual report.",559242,https://catalog.gpo.gov/F/?func=direct&doc_number=559242&local_base=GPO01PUB,"No data",2000,HE 23.1217:
"Childhood Cancer Survivorship, Treatment, Access, and Research (STAR) Reauthorization Act of 2022: report to congress on researcher access to children's cancer biorepository samples: procedures and opportunities to reduce administrative burden.",1443134,https://catalog.gpo.gov/F/?func=direct&doc_number=1443134&local_base=GPO01PUB,"National Institutes of Health (U.S.)",2024,HE 20.3002:C 43/9
"Claims for disabilities incurred or aggravated by military sexual trauma.",1413407,https://catalog.gpo.gov/F/?func=direct&doc_number=1413407&local_base=GPO01PUB,"United States. Department of Veterans Affairs",1800,VA 1.2:C 52/3/
"Cleland-Dole Act, section 404, report on information technology dashboard information.",1263688,https://catalog.gpo.gov/F/?func=direct&doc_number=1263688&local_base=GPO01PUB,"United States. Department of Veterans Affairs",2023,VA 1.2:C 58
"Closure of federal land to hunting, fishing, and recreational shooting.",1413236,https://catalog.gpo.gov/F/?func=direct&doc_number=1413236&local_base=GPO01PUB,"No data",2024,A 13.2:F 31/
"Coast Guard Academy assessment of cultural competence : implementation plan /",1411720,https://catalog.gpo.gov/F/?func=direct&doc_number=1411720&local_base=GPO01PUB,"United States. Coast Guard",2023,HS 7.2:A 7
"Coast Guard Academy sexual harassment and sexual violence for academic program year ... : report to Congress.",1415889,https://catalog.gpo.gov/F/?func=direct&doc_number=1415889&local_base=GPO01PUB,"United States. Coast Guard",1800,HS 7.2:SE 9/2/
"Coast Guard Junior Reserve Officers' Training Corps : report to Congress.",1413452,https://catalog.gpo.gov/F/?func=direct&doc_number=1413452&local_base=GPO01PUB,"United States. Coast Guard",2024,HS 7.2:J 95
"Collaboration in provision of case management services to homeless veterans in the Department of Housing and Urban Development - Department of Veterans Affairs Supportive Housing Program.",1411434,https://catalog.gpo.gov/F/?func=direct&doc_number=1411434&local_base=GPO01PUB,"United States. Department of Veterans Affairs",1800,VA 1.2:H 75/9/
"Combat-related special compensation : report to Congress.",1414370,https://catalog.gpo.gov/F/?func=direct&doc_number=1414370&local_base=GPO01PUB,"United States. Coast Guard",2023,HS 7.2:C 73/3/
"Commercial and inherently governmental FTE inventory worksheet.",1411510,https://catalog.gpo.gov/F/?func=direct&doc_number=1411510&local_base=GPO01PUB,"National Science Foundation (U.S.)",1800,NS 1.2:C 73/6/
"Commercial vessel ballast water management ...",1414057,https://catalog.gpo.gov/F/?func=direct&doc_number=1414057&local_base=GPO01PUB,"United States. Coast Guard",1800,HS 7.2:C 73/2/
"Community Food Projects Competitive Grant Program (CFPCGP) FY ... program report.",1414966,https://catalog.gpo.gov/F/?func=direct&doc_number=1414966&local_base=GPO01PUB,"National Institute of Food and Agriculture (U.S.)",1800,A 94.2:C 73/3/
"Community Services Block Grant program report to Congress.",1414872,https://catalog.gpo.gov/F/?func=direct&doc_number=1414872&local_base=GPO01PUB,"United States. Administration for Children and Families. Office of Community Services",1800,HE 25.2:C 73/
"Community based outpatient clinics (CBOC).",1413853,https://catalog.gpo.gov/F/?func=direct&doc_number=1413853&local_base=GPO01PUB,"United States. Department of Veterans Affairs",1800,VA 1.2:C 73/14/
"Competitive acquisition ombudsman report to Congress.",1415802,https://catalog.gpo.gov/F/?func=direct&doc_number=1415802&local_base=GPO01PUB,"Centers for Medicare & Medicaid Services (U.S.)",1800,HE 22.2:AC 7/2
"Competitive sourcing report ...",1262685,https://catalog.gpo.gov/F/?func=direct&doc_number=1262685&local_base=GPO01PUB,"United States. Federal Election Commission",2022,Y 3.EL 2/3:2 C 73/4
"Competitive sourcing report.",1414632,https://catalog.gpo.gov/F/?func=direct&doc_number=1414632&local_base=GPO01PUB,"United States. National Transportation Safety Board",1800,TD 1.102:C 73/
"Compliance review report.",1263753,https://catalog.gpo.gov/F/?func=direct&doc_number=1263753&local_base=GPO01PUB,"United States. Office of National Drug Control Policy",2021,PREX 26.1/6:
"Compliance with the Federal Manager's Financial Integrity Act (FMFIA) fiscal year ...",1443786,https://catalog.gpo.gov/F/?func=direct&doc_number=1443786&local_base=GPO01PUB,"United States. National Transportation Safety Board",1800,TD 1.102:C 73/2/
"Congressional report, Notification and Federal Employee Antidiscrimination and Retaliation Act National Credit Union Administration.",1413820,https://catalog.gpo.gov/F/?func=direct&doc_number=1413820&local_base=GPO01PUB,"United States. National Credit Union Administration",1800,NCU 1.2:N 84/
"Congressionally mandated reports required by the Congressional Review Act (CRA)",1411937,https://catalog.gpo.gov/F/?func=direct&doc_number=1411937&local_base=GPO01PUB,"No data",2023,GP 1.2:C 74
"Conservation reserve enhancement program: fiscal year ... report to the united states Congress.",1411888,https://catalog.gpo.gov/F/?func=direct&doc_number=1411888&local_base=GPO01PUB,"No data",2023,A 112.2:C 76/2/
"Contract terminations ... : report to Congress.",1414399,https://catalog.gpo.gov/F/?func=direct&doc_number=1414399&local_base=GPO01PUB,"United States. Coast Guard",1800,HS 7.2:C 76/2/
"Conveyance of Coast Guard real property in ... : report to Congress /",1411698,https://catalog.gpo.gov/F/?func=direct&doc_number=1411698&local_base=GPO01PUB,"United States. Coast Guard",1800,HS 7.2:C 76/
"Crime victims' rights report ...",1233818,https://catalog.gpo.gov/F/?func=direct&doc_number=1233818&local_base=GPO01PUB,"United States. Administrative Office of the United States Courts",2005,JU 10.2:V 66/
"Critical and emerging technologies list update /",1414346,https://catalog.gpo.gov/F/?func=direct&doc_number=1414346&local_base=GPO01PUB,"National Science and Technology Council (U.S.). Fast Track Action Subcommittee on Critical and Emerging Technologies",1800,PREX 23.14:T 22/2/
"Cutter readiness through condition-based maintenance : interim report to Congress /",1413445,https://catalog.gpo.gov/F/?func=direct&doc_number=1413445&local_base=GPO01PUB,"United States. Coast Guard",2023,HS 7.2:C 98/2
"Cybersecurity and credit union system resilience report.",1414277,https://catalog.gpo.gov/F/?func=direct&doc_number=1414277&local_base=GPO01PUB,"United States. National Credit Union Administration",1800,NCU 1.2:C 99/
"Dairy promotion and research program and the fluid milk processor promotion program, ... activities.",1413226,https://catalog.gpo.gov/F/?func=direct&doc_number=1413226&local_base=GPO01PUB,"No data",2006,A 88.2:D 14/5/
"Data collection and access to care : report to Congress.",1411671,https://catalog.gpo.gov/F/?func=direct&doc_number=1411671&local_base=GPO01PUB,"United States. Coast Guard",2023,HS 7.2:C 18
"Data collection and reporting effort for organic agriculture, fiscal year ...",1413216,https://catalog.gpo.gov/F/?func=direct&doc_number=1413216&local_base=GPO01PUB,"No data",2023,A 88.2:AG 8/4/
"Defining and delimiting the exemptions for executive, administrative, professional, outside sales, and computer employees.",1263748,https://catalog.gpo.gov/F/?func=direct&doc_number=1263748&local_base=GPO01PUB,"United States. Department of Labor",2024,L 1.7:EX 3
"Definition of "employer"--Association Health Plans.",1411507,https://catalog.gpo.gov/F/?func=direct&doc_number=1411507&local_base=GPO01PUB,"United States. Department of Labor. Employee Benefits Security Administration",2023,L 2.2:EM 7/52
"Delivery of technical assistance through review of conservation practice standards, ... report to congress.",1413237,https://catalog.gpo.gov/F/?func=direct&doc_number=1413237&local_base=GPO01PUB,"No data",2023,A 57.2:C 76/55/
"Demurrage and detention billing requirements.",1263595,https://catalog.gpo.gov/F/?func=direct&doc_number=1263595&local_base=GPO01PUB,"United States. Federal Maritime Commission",2024,FMC 1.2:D 39
"Department of Agriculture ... equitable relief report.",1411626,https://catalog.gpo.gov/F/?func=direct&doc_number=1411626&local_base=GPO01PUB,"United States. Department of Agriculture",1800,A 1.2:EQ 5/2/
"The Department of Justice Freedom of Information Act ... litigation and compliance report /",1414038,https://catalog.gpo.gov/F/?func=direct&doc_number=1414038&local_base=GPO01PUB,"United States. Department of Justice",1800,J 1.2:F 87/2/
"Department of Labor report to Congress on Employee Benefits Security Administration's Interpretive Bulletin 95-1.",1415239,https://catalog.gpo.gov/F/?func=direct&doc_number=1415239&local_base=GPO01PUB,"United States. Department of Labor",2024,L 1.2:IN 8/7
"Department of Veterans Affairs - Department of Defense Joint Executive Committee, annual joint report fiscal year ... /",1413251,https://catalog.gpo.gov/F/?func=direct&doc_number=1413251&local_base=GPO01PUB,"United States. Department of Veterans Affairs",1800,VA 1.2:J 66/
"Department of Veterans Affairs 5-year modernization plan for benefits delivery information technology systems : as prescribed under section 701(b) of Sergeant First Class Heath Robinson Honoring Our Promise to Address Comprehensive Toxics Act of 2020 (PACT Act).",1263637,https://catalog.gpo.gov/F/?func=direct&doc_number=1263637&local_base=GPO01PUB,"United States. Department of Veterans Affairs",2023,VA 1.2:M 72
"Design options, priorities, and considerations for a National Native Languages Survey : final report /",1444967,https://catalog.gpo.gov/F/?func=direct&doc_number=1444967&local_base=GPO01PUB,"United States. Administration for Native Americans",2024,HE 25.2:L 26
"Diaper need and health : a report to congress : a report to the House Committee on Appropriations /",1411916,https://catalog.gpo.gov/F/?func=direct&doc_number=1411916&local_base=GPO01PUB,"United States. Department of Health and Human Services. Office on Women's Health",2023,HE 20.41/2:D 54
"Disability claims from Gulf War deployed veterans.",1413371,https://catalog.gpo.gov/F/?func=direct&doc_number=1413371&local_base=GPO01PUB,"United States. Department of Veterans Affairs",1800,VA 1.2:G 95/6/
"Distant water tuna fleet ... : report to Congress.",1414400,https://catalog.gpo.gov/F/?func=direct&doc_number=1414400&local_base=GPO01PUB,"United States. Coast Guard",1800,HS 7.2:T 83/
"Diversity and STEM : women, minorities, and persons with disabilities.",1443382,https://catalog.gpo.gov/F/?func=direct&doc_number=1443382&local_base=GPO01PUB,"National Center for Science and Engineering Statistics (National Science Foundation)",1800,NS 1.49:
